Location,Trial_Group,Subset,Pedigree,REP,YLD,H2O
LOC5,TG11,TG11B,POP1_IND_37,1,173.1718974,20
LOC5,TG11,TG11B,POP2_IND_110,1,161.7014497,20.76
LOC5,TG11,TG11B,POP2_IND_159,1,118.3686474,20.23
LOC5,TG11,TG11B,POP2_IND_40,1,164.0911263,20.85
LOC5,TG11,TG11B,POP2_IND_7,1,179.5443683,19.7
LOC5,TG11,TG11B,POP2_IND_70,1,154.3731082,21.14
LOC5,TG11,TG11B,POP3_IND_48,1,155.169667,20.77
LOC5,TG11,TG11B,POP4_IND_190,1,259.6781902,22.64
LOC5,TG11,TG11B,POP5_IND_45,1,159.4710849,23.59
LOC5,TG11,TG11C,CHECK1,1,145.2923371,16.62
LOC5,TG11,TG11C,CHECK2,1,154.53242,17.04
LOC5,TG11,TG11C,CHECK2,2,120.2803887,17.5
LOC5,TG11,TG11C,POP2_IND_111,1,169.8263502,21.08
LOC5,TG11,TG11C,POP2_IND_163,1,124.2631831,17.74
LOC5,TG11,TG11C,POP2_IND_43,1,149.7530668,18.05
LOC5,TG11,TG11C,POP3_IND_50,1,104.5085232,20.54
LOC5,TG11,TG11C,POP4_IND_64,1,147.5227019,17.28
LOC5,TG11,TG11C,POP5_IND_110,1,182.8899156,19.87
LOC5,TG11,TG11C,POP5_IND_261,1,166.0028676,17.62
LOC5,TG11,TG11C,POP5_IND_46,1,149.9123785,18.02
LOC5,TG11,TG11D,CHECK1,1,195.7941692,19.21
LOC5,TG11,TG11D,CHECK2,1,181.1374861,18.69
LOC5,TG11,TG11D,POP1_IND_54,1,132.0694599,21.02
LOC5,TG11,TG11D,POP1_IND_94,1,153.8951729,19.59
LOC5,TG11,TG11D,POP2_IND_113,1,108.172694,25.11
LOC5,TG11,TG11D,POP2_IND_17,1,129.6797833,20.33
LOC5,TG11,TG11D,POP2_IND_46,1,148.4785726,20.59
LOC5,TG11,TG11D,POP2_IND_79,1,134.2998248,21.67
LOC5,TG11,TG11D,POP3_IND_53,1,118.0500239,20.55
LOC5,TG11,TG11D,POP4_IND_197,1,163.1352557,18.89
LOC5,TG11,TG11D,POP4_IND_72,1,153.2579258,19.82
LOC5,TG11,TG11D,POP5_IND_52,1,146.2482077,17.29
LOC5,TG11,TG11E,CHECK1,1,127.7680421,17.99
LOC5,TG11,TG11E,CHECK2,1,71.21236259,22.07
LOC5,TG11,TG11E,CHECK2,2,94.15325793,22.29
LOC5,TG11,TG11E,POP1_IND_95,1,91.12633424,17.74
LOC5,TG11,TG11E,POP2_IND_114,1,149.7530668,21.97
LOC5,TG11,TG11E,POP2_IND_19,1,96.54293452,18.31
LOC5,TG11,TG11E,POP2_IND_85,1,171.5787797,22.3
LOC5,TG11,TG11E,POP4_IND_97,1,160.2676438,19.64
LOC5,TG11,TG11E,POP5_IND_55,1,167.2773618,17.64
LOC5,TG12,TG12A,CHECK1,1,192.7672455,16.99
LOC5,TG12,TG12A,CHECK2,1,204.0783814,15.65
LOC5,TG12,TG12A,CHECK2,2,172.6939621,15.4
LOC5,TG12,TG12A,POP1_IND_110,1,189.58101,19.36
LOC5,TG12,TG12A,POP1_IND_65,1,177.6326271,19.74
LOC5,TG12,TG12A,POP2_IND_119,1,231.3206946,19.57
LOC5,TG12,TG12A,POP2_IND_176,1,225.426159,20.43
LOC5,TG12,TG12A,POP2_IND_21,1,177.4733153,17.33
LOC5,TG12,TG12A,POP2_IND_49,1,208.3797993,20.05
LOC5,TG12,TG12A,POP2_IND_87,1,200.8921459,20.17
LOC5,TG12,TG12A,POP3_IND_67,1,188.9437629,16.23
LOC5,TG12,TG12A,POP4_IND_222,1,202.8038872,16.57
LOC5,TG12,TG12A,POP4_IND_99,1,166.0028676,18.6
LOC5,TG12,TG12A,POP5_IND_155,1,182.8899156,21.04
LOC5,TG12,TG12A,POP5_IND_274,1,128.5646009,16.96
LOC5,TG12,TG12A,POP5_IND_61,1,206.468058,19.7
LOC5,TG12,TG12B,CHECK1,1,221.6026764,16.28
LOC5,TG12,TG12B,CHECK2,1,185.2795922,15.74
LOC5,TG12,TG12B,CHECK2,2,200.4142106,15.56
LOC5,TG12,TG12B,POP1_IND_111,1,169.6670384,18.08
LOC5,TG12,TG12B,POP1_IND_68,1,159.4710849,20.17
LOC5,TG12,TG12B,POP2_IND_121,1,180.9781743,18.27
LOC5,TG12,TG12B,POP2_IND_177,1,179.2257448,18.51
LOC5,TG12,TG12B,POP2_IND_22,1,147.0447666,19.5
LOC5,TG12,TG12B,POP2_IND_51,1,186.076151,21.74
LOC5,TG12,TG12B,POP2_IND_90,1,149.7530668,16.58
LOC5,TG12,TG12B,POP4_IND_104,1,183.8457862,16.58
LOC5,TG12,TG12B,POP4_IND_17,1,156.7627848,14.95
LOC5,TG12,TG12B,POP4_IND_225,1,169.6670384,17.25
LOC5,TG12,TG12B,POP5_IND_161,1,189.58101,17.3
LOC5,TG12,TG12B,POP5_IND_276,1,176.5174446,18.83
LOC5,TG12,TG12B,POP5_IND_64,1,191.6520631,17.34
LOC5,TG12,TG12C,CHECK1,1,208.2204875,17.18
LOC5,TG12,TG12C,CHECK2,1,179.2257448,17.57
LOC5,TG12,TG12C,CHECK2,2,186.5540864,17.01
LOC5,TG12,TG12C,POP1_IND_115,1,186.5540864,20.24
LOC5,TG12,TG12C,POP1_IND_69,1,126.6528597,22.45
LOC5,TG12,TG12C,POP2_IND_123,1,130.4763422,18.72
LOC5,TG12,TG12C,POP2_IND_183,1,119.9617652,18.13
LOC5,TG12,TG12C,POP2_IND_25,1,183.0492273,19.67
LOC5,TG12,TG12C,POP2_IND_52,1,144.65509,20.37
LOC5,TG12,TG12C,POP2_IND_95,1,152.3020551,20.5
LOC5,TG12,TG12C,POP4_IND_107,1,140.5129839,18.45
LOC5,TG12,TG12C,POP4_IND_20,1,141.4688546,21.25
LOC5,TG12,TG12C,POP4_IND_231,1,169.6670384,17.04
LOC5,TG12,TG12C,POP5_IND_164,1,163.9318146,21.57
LOC5,TG12,TG12C,POP5_IND_74,1,179.066433,19.22
LOC5,TG12,TG12D,CHECK1,1,209.972917,17.12
LOC5,TG12,TG12D,CHECK2,1,218.0978174,17.32
LOC5,TG12,TG12D,CHECK2,2,187.1913334,17.58
LOC5,TG12,TG12D,POP1_IND_135,1,169.1891031,17.57
LOC5,TG12,TG12D,POP1_IND_70,1,179.5443683,16.71
LOC5,TG12,TG12D,POP2_IND_137,1,169.0297913,20.16
LOC5,TG12,TG12D,POP2_IND_188,1,201.8480166,18.91
LOC5,TG12,TG12D,POP2_IND_29,1,188.3065159,22.92
LOC5,TG12,TG12D,POP2_IND_55,1,194.2010515,19.72
LOC5,TG12,TG12D,POP2_IND_99,1,180.8188625,19.97
LOC5,TG12,TG12D,POP4_IND_119,1,179.3850566,16.45
LOC5,TG12,TG12D,POP4_IND_23,1,175.8801976,14.4
LOC5,TG12,TG12D,POP4_IND_233,1,201.6887048,17.42
LOC5,TG12,TG12D,POP5_IND_170,1,180.6595507,19.95
LOC5,TG12,TG12D,POP5_IND_295,1,157.0814083,17.04
LOC5,TG12,TG12D,POP5_IND_76,1,188.6251394,16.89
LOC5,TG12,TG12E,CHECK1,1,223.0364824,17.7
LOC5,TG12,TG12E,CHECK2,1,212.5219054,17.96
LOC5,TG12,TG12E,CHECK2,2,209.8136052,18.06
LOC5,TG12,TG12E,POP1_IND_74,1,190.5368807,18.18
LOC5,TG12,TG12E,POP2_IND_100,1,186.8727099,18.53
LOC5,TG12,TG12E,POP2_IND_139,1,177.1546917,19
LOC5,TG12,TG12E,POP2_IND_189,1,183.2085391,19
LOC5,TG12,TG12E,POP2_IND_30,1,218.7350645,21.6
LOC5,TG12,TG12E,POP2_IND_58,1,176.5174446,21.07
LOC5,TG12,TG12E,POP4_IND_140,1,218.7350645,21.39
LOC5,TG12,TG12E,POP4_IND_243,1,156.4441612,18.34
LOC5,TG12,TG12E,POP4_IND_31,1,196.7500398,16.32
LOC5,TG12,TG12E,POP5_IND_1,1,192.6079337,18
LOC5,TG12,TG12E,POP5_IND_180,1,177.1546917,19.19
LOC5,TG12,TG12E,POP5_IND_302,1,177.6326271,17.1
LOC5,TG12,TG12E,POP5_IND_87,1,202.4852637,21.07
LOC5,TG13,TG13A,CHECK1,1,173.8091445,17.33
LOC5,TG13,TG13A,CHECK2,1,187.0320217,16.73
LOC5,TG13,TG13A,CHECK2,2,175.561574,16.81
LOC5,TG13,TG13A,POP1_IND_23,1,166.3214912,18.08
LOC5,TG13,TG13A,POP2_IND_101,1,164.2504381,18.7
LOC5,TG13,TG13A,POP2_IND_145,1,203.6004461,20.95
LOC5,TG13,TG13A,POP2_IND_192,1,169.5077266,22.44
LOC5,TG13,TG13A,POP2_IND_32,1,139.3978015,18.94
LOC5,TG13,TG13A,POP2_IND_59,1,171.4194679,21.21
LOC5,TG13,TG13A,POP4_IND_148,1,170.3042855,16.2
LOC5,TG13,TG13A,POP4_IND_32,1,166.7994265,17.36
LOC5,TG13,TG13A,POP5_IND_199,1,177.1546917,22.76
LOC5,TG13,TG13A,POP5_IND_304,1,153.098614,17.01
LOC5,TG13,TG13A,POP5_IND_4,1,184.4830333,20.52
LOC5,TG13,TG13A,POP5_IND_90,1,172.3753385,19.43
LOC5,TG13,TG13B,CHECK1,1,200.5735224,17.26
LOC5,TG13,TG13B,CHECK2,1,172.056715,17.55
LOC5,TG13,TG13B,CHECK2,2,179.2257448,17.54
LOC5,TG13,TG13B,POP1_IND_25,1,168.0739207,17.75
LOC5,TG13,TG13B,POP1_IND_81,1,141.4688546,20.47
LOC5,TG13,TG13B,POP2_IND_102,1,207.901864,21.2
LOC5,TG13,TG13B,POP2_IND_148,1,183.3678509,23.19
LOC5,TG13,TG13B,POP2_IND_202,1,208.6984228,19.4
LOC5,TG13,TG13B,POP2_IND_36,1,215.0708937,21.08
LOC5,TG13,TG13B,POP2_IND_61,1,147.8413255,20.95
LOC5,TG13,TG13B,POP4_IND_171,1,209.3356699,18.25
LOC5,TG13,TG13B,POP4_IND_47,1,210.6101641,18.44
LOC5,TG13,TG13B,POP5_IND_18,1,182.0933567,19.45
LOC5,TG13,TG13B,POP5_IND_212,1,173.490521,19.45
LOC5,TG13,TG13B,POP5_IND_316,1,198.024534,21.59
LOC5,TG13,TG13B,POP5_IND_93,1,168.8704795,21.75
LOC6,TG04,TG04A,CHECK1,1,228.931018,17.75
LOC6,TG04,TG04A,CHECK1,2,217.4605703,17.1
LOC6,TG04,TG04A,CHECK1,3,233.869683,17.63
LOC6,TG04,TG04A,CHECK2,1,223.8330413,19.92
LOC6,TG04,TG04A,CHECK2,2,218.5757528,19.71
LOC6,TG04,TG04A,CHECK2,3,206.6273698,19.14
LOC6,TG04,TG04A,POP1_IND_9,1,194.3603632,23.79
LOC6,TG04,TG04A,POP2_IND_50,1,204.0783814,21.94
LOC6,TG04,TG04A,POP2_IND_92,1,206.9459933,25.05
LOC6,TG04,TG04A,POP3_IND_3,1,211.2474112,19.52
LOC6,TG04,TG04A,POP3_IND_76,1,196.4314163,23.34
LOC6,TG04,TG04A,POP4_IND_28,1,158.9931496,15.62
LOC6,TG04,TG04A,POP4_IND_9,1,180.0223037,16.37
LOC6,TG04,TG04A,POP5_IND_226,1,199.1397164,19.4
LOC6,TG04,TG04A,POP5_IND_36,1,226.7006532,19.79
LOC6,TG04,TG04B,CHECK1,1,204.0783814,17.89
LOC6,TG04,TG04B,CHECK1,2,199.45834,18.46
LOC6,TG04,TG04B,CHECK1,3,191.6520631,18.03
LOC6,TG04,TG04B,CHECK2,1,238.6490362,19.32
LOC6,TG04,TG04B,CHECK2,2,229.0903298,20.61
LOC6,TG04,TG04B,CHECK2,3,231.7986299,19.37
LOC6,TG04,TG04B,POP1_IND_29,1,153.098614,21.96
LOC6,TG04,TG04B,POP1_IND_64,1,160.4269556,19.23
LOC6,TG04,TG04B,POP1_IND_76,1,184.4830333,21.16
LOC6,TG04,TG04B,POP2_IND_153,1,128.4052892,20.27
LOC6,TG04,TG04B,POP3_IND_21,1,181.6154214,19.03
LOC6,TG04,TG04B,POP4_IND_27,1,204.7156285,19.15
LOC6,TG04,TG04B,POP5_IND_153,1,160.7455791,21.4
LOC6,TG04,TG04B,POP5_IND_287,1,141.9467899,20.36
LOC6,TG04,TG04B,POP5_IND_42,1,199.6176517,20.76
LOC6,TG04,TG04C,CHECK1,1,236.2593596,18.03
LOC6,TG04,TG04C,CHECK1,2,218.416441,19.28
LOC6,TG04,TG04C,CHECK2,1,223.5144177,18.99
LOC6,TG04,TG04C,CHECK2,2,195.1569221,19.99
LOC6,TG04,TG04C,CHECK2,3,220.487494,19.43
LOC6,TG04,TG04C,POP1_IND_120,1,192.9265573,17.99
LOC6,TG04,TG04C,POP1_IND_50,1,195.953481,21.08
LOC6,TG04,TG04C,POP2_IND_12,1,186.7133981,20.41
LOC6,TG04,TG04C,POP2_IND_136,1,187.6692688,20.88
LOC6,TG04,TG04C,POP2_IND_201,1,173.0125856,23.47
LOC6,TG04,TG04C,POP4_IND_1,1,153.8951729,17.23
LOC6,TG04,TG04C,POP4_IND_234,1,167.5959853,20.67
LOC6,TG04,TG04C,POP5_IND_147,1,153.8951729,16.36
LOC6,TG04,TG04C,POP5_IND_211,1,185.5982157,19.63
LOC6,TG04,TG04C,POP5_IND_50,1,177.6326271,19.6
LOC6,TG04,TG04C,POP5_IND_83,1,220.1688705,24.63
LOC6,TG04,TG04D,CHECK1,1,214.1150231,18.12
LOC6,TG04,TG04D,CHECK1,2,213.7963996,17.87
LOC6,TG04,TG04D,CHECK2,1,211.8846583,18.84
LOC6,TG04,TG04D,CHECK2,2,218.0978174,18.11
LOC6,TG04,TG04D,CHECK2,3,214.911582,19.86
LOC6,TG04,TG04D,POP1_IND_24,1,187.0320217,20.36
LOC6,TG04,TG04D,POP2_IND_146,1,204.0783814,22.33
LOC6,TG04,TG04D,POP2_IND_212,1,229.7275769,22.01
LOC6,TG04,TG04D,POP2_IND_66,1,210.4508523,21.08
LOC6,TG04,TG04D,POP4_IND_209,1,191.014816,19.59
LOC6,TG04,TG04D,POP5_IND_20,1,199.6176517,17.42
LOC6,TG04,TG04D,POP5_IND_21,1,193.8824279,19.93
LOC6,TG04,TG04D,POP5_IND_227,1,189.1030747,19.72
LOC6,TG04,TG04D,POP5_IND_309,1,208.6984228,21.03
LOC6,TG04,TG04D,POP5_IND_63,1,223.3551059,18.73
LOC6,TG04,TG04D,POP5_IND_99,1,220.9654294,19.59
LOC6,TG04,TG04E,CHECK1,1,194.8382986,18.76
LOC6,TG04,TG04E,CHECK1,2,206.9459933,19.94
LOC6,TG04,TG04E,CHECK1,3,189.1030747,18.86
LOC6,TG04,TG04E,CHECK2,1,208.3797993,21.09
LOC6,TG04,TG04E,CHECK2,2,205.6714991,20.07
LOC6,TG04,TG04E,CHECK2,3,209.4949817,20.6
LOC6,TG04,TG04E,POP1_IND_28,1,177.9512506,21.08
LOC6,TG04,TG04E,POP1_IND_78,1,200.8921459,21.46
LOC6,TG04,TG04E,POP2_IND_161,1,193.2451808,26.9
LOC6,TG04,TG04E,POP2_IND_91,1,177.9512506,19.55
LOC6,TG04,TG04E,POP4_IND_46,1,163.613191,17.22
LOC6,TG04,TG04E,POP5_IND_100,1,150.2310021,19.36
LOC6,TG04,TG04E,POP5_IND_23,1,184.6423451,17.65
LOC6,TG04,TG04E,POP5_IND_26,1,229.8868886,21.99
LOC6,TG04,TG04E,POP5_IND_319,1,200.4142106,18.4
LOC6,TG04,TG04E,POP5_IND_79,1,183.6864744,20.81
LOC6,TG05,TG05A,CHECK1,1,199.1397164,19.4
LOC6,TG05,TG05A,CHECK2,1,231.1613828,21.4
LOC6,TG05,TG05A,POP1_IND_139,1,192.7672455,24.08
LOC6,TG05,TG05A,POP1_IND_51,1,177.9512506,23.62
LOC6,TG05,TG05A,POP2_IND_13,1,188.7844512,21.9
LOC6,TG05,TG05A,POP2_IND_200,1,217.3012586,24.13
LOC6,TG05,TG05A,POP4_IND_125,1,171.2601561,17.4
LOC6,TG05,TG05A,POP4_IND_167,1,166.9587383,18.6
LOC6,TG05,TG05A,POP4_IND_203,1,176.99538,20.08
LOC6,TG05,TG05A,POP4_IND_246,1,209.4949817,18.55
LOC6,TG05,TG05A,POP4_IND_26,1,174.9243269,20
LOC6,TG05,TG05A,POP4_IND_81,1,163.9318146,21.02
LOC6,TG05,TG05A,POP5_IND_163,1,189.1030747,18.52
LOC6,TG05,TG05A,POP5_IND_205,1,206.9459933,21.11
LOC6,TG05,TG05A,POP5_IND_239,1,187.3506452,23.41
LOC6,TG05,TG05A,POP5_IND_47,1,190.2182571,24.22
LOC6,TG05,TG05B,CHECK1,1,196.1127927,19.24
LOC6,TG05,TG05B,CHECK2,1,232.9138123,18.86
LOC6,TG05,TG05B,POP1_IND_55,1,198.9804047,21.94
LOC6,TG05,TG05B,POP2_IND_207,1,153.5765493,20.22
LOC6,TG05,TG05B,POP2_IND_45,1,208.8577346,22.5
LOC6,TG05,TG05B,POP4_IND_132,1,207.7425522,19.66
LOC6,TG05,TG05B,POP4_IND_173,1,149.9123785,20.3
LOC6,TG05,TG05B,POP4_IND_204,1,182.8899156,23.08
LOC6,TG05,TG05B,POP4_IND_250,1,161.8607615,23.33
LOC6,TG05,TG05B,POP4_IND_34,1,159.9490202,18.06
LOC6,TG05,TG05B,POP4_IND_83,1,169.8263502,18.63
LOC6,TG05,TG05B,POP5_IND_10,1,197.5465987,20.74
LOC6,TG05,TG05B,POP5_IND_166,1,210.6101641,20.65
LOC6,TG05,TG05B,POP5_IND_208,1,219.5316234,23.66
LOC6,TG05,TG05B,POP5_IND_299,1,204.5563167,19.5
LOC6,TG05,TG05B,POP5_IND_67,1,204.7156285,20.41
LOC6,TG05,TG05C,CHECK1,1,211.8846583,19.61
LOC6,TG05,TG05C,CHECK2,1,216.6640115,19.94
LOC6,TG05,TG05C,POP1_IND_60,1,198.6617811,22.97
LOC6,TG05,TG05C,POP2_IND_57,1,203.9190696,22.03
LOC6,TG05,TG05C,POP3_IND_5,1,197.7059105,21.32
LOC6,TG05,TG05C,POP4_IND_133,1,126.6528597,18.41
LOC6,TG05,TG05C,POP4_IND_180,1,191.9706866,17.9
LOC6,TG05,TG05C,POP4_IND_205,1,189.7403218,20.03
LOC6,TG05,TG05C,POP4_IND_254,1,178.7478095,19.31
LOC6,TG05,TG05C,POP4_IND_40,1,177.4733153,18.91
LOC6,TG05,TG05C,POP4_IND_89,1,182.7306038,19.31
LOC6,TG05,TG05C,POP5_IND_12,1,194.8382986,21.82
LOC6,TG05,TG05C,POP5_IND_171,1,214.911582,18.54
LOC6,TG05,TG05C,POP5_IND_209,1,174.6057034,22.26
LOC6,TG05,TG05C,POP5_IND_320,1,184.005098,18.45
LOC6,TG05,TG05C,POP5_IND_68,1,180.500239,17.48
LOC6,TG05,TG05D,CHECK1,1,197.7059105,19.2
LOC6,TG05,TG05D,CHECK2,1,236.1000478,19.35
LOC6,TG05,TG05D,POP1_IND_17,1,197.8652222,25.12
LOC6,TG05,TG05D,POP1_IND_83,1,170.9415326,22
LOC6,TG05,TG05D,POP2_IND_81,1,195.7941692,22.02
LOC6,TG05,TG05D,POP4_IND_141,1,213.7963996,18.58
LOC6,TG05,TG05D,POP4_IND_187,1,122.5107535,21.62
LOC6,TG05,TG05D,POP4_IND_2,1,186.076151,21.8
LOC6,TG05,TG05D,POP4_IND_215,1,155.0103553,22.4
LOC6,TG05,TG05D,POP4_IND_45,1,185.5982157,24.3
LOC6,TG05,TG05D,POP4_IND_90,1,156.603473,22.07
LOC6,TG05,TG05D,POP5_IND_173,1,177.1546917,21.91
LOC6,TG05,TG05D,POP5_IND_214,1,185.9168393,20.95
LOC6,TG05,TG05D,POP5_IND_25,1,224.1516648,22.12
LOC6,TG05,TG05D,POP5_IND_89,1,205.6714991,18.28
LOC6,TG05,TG05E,CHECK1,1,224.7889119,17.81
LOC6,TG05,TG05E,CHECK2,1,223.6737295,18.27
LOC6,TG05,TG05E,CHECK2,2,229.4089533,18.92
LOC6,TG05,TG05E,CHECK2,3,221.1247411,19.95
LOC6,TG05,TG05E,POP1_IND_20,1,215.7081408,21.3
LOC6,TG05,TG05E,POP1_IND_99,1,196.1127927,23.58
LOC6,TG05,TG05E,POP2_IND_89,1,208.0611757,21.61
LOC6,TG05,TG05E,POP4_IND_142,1,147.8413255,19.18
LOC6,TG05,TG05E,POP4_IND_193,1,169.3484149,18.62
LOC6,TG05,TG05E,POP4_IND_218,1,217.6198821,20.03
LOC6,TG05,TG05E,POP4_IND_56,1,212.5219054,20.55
LOC6,TG05,TG05E,POP4_IND_7,1,176.5174446,22.39
LOC6,TG05,TG05E,POP4_IND_96,1,172.056715,18.7
LOC6,TG05,TG05E,POP5_IND_123,1,213.3184642,21.68
LOC6,TG05,TG05E,POP5_IND_179,1,209.972917,21.68
LOC6,TG05,TG05E,POP5_IND_215,1,250.9160427,20.54
LOC6,TG05,TG05E,POP5_IND_31,1,170.4635973,17.62
LOC6,TG06,TG06A,CHECK1,1,205.6714991,18.69
LOC6,TG06,TG06A,CHECK2,1,215.3895173,20.7
LOC6,TG06,TG06A,CHECK2,2,207.1053051,20.07
LOC6,TG06,TG06A,POP1_IND_100,1,196.7500398,19.85
LOC6,TG06,TG06A,POP1_IND_21,1,188.1472041,21.37
LOC6,TG06,TG06A,POP2_IND_118,1,207.901864,19.74
LOC6,TG06,TG06A,POP4_IND_10,1,150.3903138,18.72
LOC6,TG06,TG06A,POP4_IND_143,1,183.8457862,19.05
LOC6,TG06,TG06A,POP4_IND_194,1,142.7433487,15.34
LOC6,TG06,TG06A,POP4_IND_220,1,156.7627848,19.76
LOC6,TG06,TG06A,POP4_IND_61,1,213.1591525,21.09
LOC6,TG06,TG06A,POP4_IND_98,1,175.7208858,21.72
LOC6,TG06,TG06A,POP5_IND_128,1,206.7866815,21.58
LOC6,TG06,TG06A,POP5_IND_194,1,201.2107695,18.27
LOC6,TG06,TG06A,POP5_IND_217,1,204.3970049,22.14
LOC6,TG06,TG06A,POP5_IND_33,1,209.8136052,20.66
LOC6,TG06,TG06B,CHECK1,1,216.982635,17.52
LOC6,TG06,TG06B,CHECK2,1,230.6834475,18.69
LOC6,TG06,TG06B,CHECK2,2,223.3551059,18.48
LOC6,TG06,TG06B,POP1_IND_107,1,173.490521,20.49
LOC6,TG06,TG06B,POP1_IND_31,1,207.4239286,19.29
LOC6,TG06,TG06B,POP2_IND_122,1,206.7866815,21.11
LOC6,TG06,TG06B,POP4_IND_101,1,156.4441612,17.75
LOC6,TG06,TG06B,POP4_IND_11,1,153.8951729,19.78
LOC6,TG06,TG06B,POP4_IND_145,1,158.5152143,16.52
LOC6,TG06,TG06B,POP4_IND_195,1,205.6714991,17.35
LOC6,TG06,TG06B,POP4_IND_226,1,185.4389039,19.38
LOC6,TG06,TG06B,POP4_IND_70,1,145.6109607,16.86
LOC6,TG06,TG06B,POP5_IND_132,1,180.0223037,19
LOC6,TG06,TG06B,POP5_IND_196,1,196.9093516,16.31
LOC6,TG06,TG06B,POP5_IND_220,1,142.584037,18.72
LOC6,TG06,TG06B,POP5_IND_35,1,174.127768,16.92
LOC6,TG06,TG06C,CHECK1,1,195.4755456,17.78
LOC6,TG06,TG06C,CHECK2,1,227.1785885,19.1
LOC6,TG06,TG06C,CHECK2,2,211.8846583,20.27
LOC6,TG06,TG06C,POP1_IND_121,1,196.2721045,20.59
LOC6,TG06,TG06C,POP1_IND_40,1,177.1546917,18.13
LOC6,TG06,TG06C,POP2_IND_152,1,162.3386968,24.04
LOC6,TG06,TG06C,POP4_IND_105,1,153.098614,21.48
LOC6,TG06,TG06C,POP4_IND_14,1,100.6850406,15.99
LOC6,TG06,TG06C,POP4_IND_151,1,205.9901227,17.36
LOC6,TG06,TG06C,POP4_IND_200,1,174.2870798,19.07
LOC6,TG06,TG06C,POP4_IND_232,1,161.2235144,18.79
LOC6,TG06,TG06C,POP4_IND_74,1,173.1718974,20.34
LOC6,TG06,TG06C,POP5_IND_138,1,211.406723,20.02
LOC6,TG06,TG06C,POP5_IND_202,1,220.8061176,21.71
LOC6,TG06,TG06C,POP5_IND_222,1,166.9587383,17.85
LOC6,TG06,TG06C,POP5_IND_39,1,185.9168393,19.79
LOC6,TG06,TG06D,CHECK1,1,214.7522702,17.73
LOC6,TG06,TG06D,CHECK2,1,224.3109766,18.36
LOC6,TG06,TG06D,CHECK2,2,218.5757528,18.62
LOC6,TG06,TG06D,POP1_IND_125,1,188.6251394,21.85
LOC6,TG06,TG06D,POP1_IND_48,1,246.2960013,21.19
LOC6,TG06,TG06D,POP2_IND_196,1,171.2601561,22.37
LOC6,TG06,TG06D,POP4_IND_124,1,172.8532739,18.35
LOC6,TG06,TG06D,POP4_IND_15,1,168.8704795,16.98
LOC6,TG06,TG06D,POP4_IND_154,1,134.6184483,17.09
LOC6,TG06,TG06D,POP4_IND_202,1,206.1494344,17.7
LOC6,TG06,TG06D,POP4_IND_240,1,123.4666242,15.86
LOC6,TG06,TG06D,POP4_IND_79,1,182.2526685,18.68
LOC6,TG06,TG06D,POP5_IND_159,1,200.0955871,19.91
LOC6,TG06,TG06D,POP5_IND_204,1,169.0297913,17.56
LOC6,TG06,TG06D,POP5_IND_224,1,222.2399235,20.61
LOC6,TG06,TG06D,POP5_IND_44,1,181.4561096,18.89
LOC6,TG06,TG06E,CHECK1,1,224.4702884,19.2
LOC6,TG06,TG06E,CHECK2,1,242.313207,20.38
LOC6,TG06,TG06E,CHECK2,2,226.3820296,19.7
LOC6,TG06,TG06E,POP1_IND_42,1,183.0492273,18.18
LOC6,TG06,TG06E,POP1_IND_71,1,185.7575275,21.3
LOC6,TG06,TG06E,POP1_IND_85,1,183.3678509,17.85
LOC6,TG06,TG06E,POP3_IND_82,1,194.8382986,20.73
LOC6,TG06,TG06E,POP4_IND_129,1,178.9071212,19.56
LOC6,TG06,TG06E,POP4_IND_152,1,146.7261431,18.41
LOC6,TG06,TG06E,POP4_IND_168,1,139.3978015,16.81
LOC6,TG06,TG06E,POP4_IND_172,1,202.3259519,19.6
LOC6,TG06,TG06E,POP4_IND_175,1,154.2137964,21.45
LOC6,TG06,TG06E,POP4_IND_176,1,167.5959853,19
LOC6,TG06,TG06E,POP4_IND_44,1,185.7575275,20.81
LOC6,TG06,TG06E,POP4_IND_80,1,203.6004461,18.35
LOC6,TG06,TG06E,POP5_IND_81,1,172.3753385,18.24
LOC6,TG07,TG07A,CHECK1,1,223.3551059,18.51
LOC6,TG07,TG07A,CHECK2,1,233.5510594,18.78
LOC6,TG07,TG07A,POP1_IND_106,1,177.7919388,20.97
LOC6,TG07,TG07A,POP1_IND_27,1,184.005098,20.88
LOC6,TG07,TG07A,POP2_IND_10,1,210.1322288,22.34
LOC6,TG07,TG07A,POP2_IND_147,1,192.2893102,20.47
LOC6,TG07,TG07A,POP4_IND_127,1,179.8629919,20.17
LOC6,TG07,TG07A,POP4_IND_163,1,162.8166322,18.59
LOC6,TG07,TG07A,POP4_IND_207,1,98.61398757,19.6
LOC6,TG07,TG07A,POP4_IND_43,1,210.4508523,17.32
LOC6,TG07,TG07A,POP4_IND_84,1,182.7306038,16.91
LOC6,TG07,TG07A,POP5_IND_11,1,221.9213,21.5
LOC6,TG07,TG07A,POP5_IND_130,1,210.2915405,20.81
LOC6,TG07,TG07A,POP5_IND_249,1,191.1741278,20.32
LOC6,TG07,TG07A,POP5_IND_311,1,213.7963996,19.85
LOC6,TG07,TG07A,POP5_IND_71,1,184.4830333,19.59
LOC6,TG07,TG07B,CHECK1,1,159.4710849,18.12
LOC6,TG07,TG07B,CHECK2,1,164.7283734,19.75
LOC6,TG07,TG07B,POP1_IND_109,1,117.0941533,17.76
